30.617151,-96.347335
30.616844,-96.347322
30.617287,-96.347287
30.617523,-96.347357
30.616754,-96.347432
30.617874,-96.346491
30.617982,-96.346413
30.618093,-96.346356
30.618015,-96.346107
30.618504,-96.345536
30.623822,-96.342969
30.631939,-96.331628
30.620339,-96.352179
30.634499,-96.328699
30.616528,-96.318027
30.61383,-96.317212
30.587749,-96.338055
30.579591,-96.319511
30.600551,-96.303277
30.596691,-96.301773
